2013-04-18 23:57:20,0.7125,0,0.762,0.238
2013-04-19 1:23:23,0,0,1,0
2013-04-22 2:42:21,0.8538,0,0.545,0.455
2013-04-22 4:56:24,0.7269,0,0.747,0.253
2013-04-22 4:57:59,0.4588,0,0.625,0.375
2013-04-22 5:07:10,0,0,1,0
2013-04-23 4:00:16,0,0,1,0
2013-04-23 4:36:48,0.4926,0,0.385,0.615
2013-04-23 5:16:31,0.4019,0,0.27,0.73
2013-04-23 5:16:50,0,0,1,0
2013-04-23 6:07:30,0,0,1,0
2013-04-23 11:35:43,0,0,1,0
2013-04-23 18:52:51,0.6588,0,0.532,0.468
2013-04-24 1:42:03,-0.383,0.231,0.652,0.117
2013-04-24 5:16:21,-0.0274,0.122,0.761,0.117
2013-04-24 6:35:05,0.4404,0,0.775,0.225
2013-04-25 18:39:25,0,0,1,0
2013-04-25 18:46:15,0.3802,0,0.659,0.341
2013-04-25 18:54:47,0.3612,0,0.8,0.2
2013-04-25 21:45:45,0.765,0,0.631,0.369
2013-04-25 21:46:28,0.6696,0,0.522,0.478
2013-04-26 4:21:08,-0.34,0.128,0.816,0.056
2013-04-26 4:25:30,0.2382,0,0.902,0.098
2013-04-26 21:24:29,0.7506,0,0.584,0.416
2013-04-28 8:54:33,-0.34,0.124,0.876,0
2013-04-30 3:18:26,0.5707,0,0.684,0.316
2013-05-01 0:01:22,0,0,1,0
2013-05-01 19:29:59,0,0,1,0
2013-05-01 19:30:23,0.4019,0,0.526,0.474
2013-05-01 19:32:49,0,0,1,0
2013-05-01 19:35:59,-0.3412,0.118,0.882,0
2013-05-01 20:03:29,0.4404,0,0.633,0.367
2013-05-01 20:44:55,0.6486,0,0.274,0.726
2013-05-02 4:08:07,0,0,1,0
2013-05-02 4:12:05,0.5927,0,0.832,0.168
2013-05-02 20:54:50,0,0,1,0
2013-05-02 21:01:42,0,0,1,0
2013-05-02 23:17:29,0,0,1,0
2013-05-02 23:19:40,-0.296,0.104,0.896,0
2013-05-03 11:41:24,0.1796,0.093,0.726,0.181
2013-05-03 11:43:12,-0.6808,0.223,0.777,0
2013-05-03 19:55:22,0,0,1,0
2013-05-03 21:24:48,0.459,0.14,0.644,0.216
2013-05-03 21:50:54,0.802,0.058,0.62,0.321
2013-05-03 21:52:58,0.7923,0.063,0.597,0.34
2013-05-03 21:55:36,0.34,0.078,0.777,0.146
2013-05-03 22:00:21,0.5267,0,0.694,0.306
2013-05-03 22:06:04,0.7783,0,0.606,0.394
2013-05-03 22:28:10,0,0,1,0
2013-05-03 23:47:24,0.7906,0,0.731,0.269
2013-05-03 23:53:08,0.7179,0.087,0.575,0.338
2013-05-03 23:55:52,0.824,0,0.624,0.376
2013-05-04 2:38:54,0.0258,0,0.932,0.068
2013-05-04 9:37:16,0.7184,0,0.25,0.75
2013-05-04 9:38:21,0.4588,0,0.824,0.176
2013-05-04 18:37:59,0,0,1,0
2013-05-04 18:38:53,0.7964,0.054,0.591,0.355
2013-05-05 5:21:47,0.4019,0,0.787,0.213
2013-05-05 5:51:06,0.4019,0,0.847,0.153
2013-05-05 6:20:17,0.296,0,0.694,0.306
2013-05-05 19:27:53,0.5423,0,0.769,0.231
2013-05-06 22:13:07,0.5994,0,0.794,0.206
2013-05-06 22:25:28,0,0,1,0
2013-05-06 22:28:02,0.6476,0,0.654,0.346
2013-05-07 18:28:47,0.2732,0,0.884,0.116
2013-05-07 18:37:20,0.0289,0.086,0.777,0.137
2013-05-07 18:40:49,0,0,1,0
2013-05-07 18:42:59,0,0,1,0
2013-05-07 18:47:20,-0.2846,0.119,0.81,0.07
2013-05-09 2:06:16,0.4926,0,0.385,0.615
2013-05-09 2:54:46,0.6369,0,0.772,0.228
2013-05-09 3:16:25,0,0,1,0
2013-05-09 3:58:49,0.624,0,0.719,0.281
2013-05-09 18:06:46,0.2023,0,0.899,0.101
2013-05-09 18:24:30,0,0,1,0
2013-05-09 18:26:09,0.1695,0,0.844,0.156
2013-05-12 3:09:58,0.8074,0.064,0.599,0.337
2013-05-12 3:12:55,0,0.156,0.688,0.156
2013-05-12 3:22:33,0.3147,0.071,0.805,0.125
2013-05-12 3:32:04,0,0,1,0
2013-05-12 3:43:46,-0.7964,0.384,0.616,0
2013-05-12 3:44:53,-0.383,0.24,0.65,0.11
2013-05-12 3:45:39,0,0,1,0
2013-05-12 3:53:04,0.4588,0,0.85,0.15
2013-05-12 3:55:39,0.7351,0,0.772,0.228
2013-05-12 4:05:43,0.7092,0,0.582,0.418
2013-05-12 5:52:50,0.2263,0,0.888,0.112
2013-05-13 22:19:34,0.7717,0,0.729,0.271
2013-05-13 22:20:17,0.3612,0.082,0.778,0.14
2013-05-13 22:31:56,0,0,1,0
2013-05-13 22:32:38,0,0,1,0
2013-05-13 22:33:46,0.624,0,0.769,0.231
2013-05-13 23:01:08,0.2263,0,0.863,0.137
2013-05-14 21:21:36,0,0,1,0
2013-05-14 23:29:38,0.6249,0,0.746,0.254
2013-05-15 12:06:42,0,0,1,0
2013-05-19 2:44:07,0,0,1,0
2013-05-19 2:46:47,0.6705,0,0.645,0.355
2013-05-19 4:49:07,0.3182,0,0.753,0.247
2013-05-19 20:02:33,-0.5267,0.328,0.672,0
2013-05-19 20:03:26,0,0,1,0
2013-05-21 0:45:10,0.5106,0,0.83,0.17
2013-05-21 0:50:31,0,0,1,0
2013-05-23 0:45:55,0,0,1,0
2013-05-23 12:55:03,0,0,1,0
2013-05-23 18:36:20,0,0,1,0
2013-05-23 18:42:02,-0.3336,0.241,0.632,0.126
2013-05-24 7:38:23,-0.6705,0.282,0.718,0
2013-05-24 7:46:25,-0.3182,0.166,0.755,0.079
2013-05-24 8:02:38,0.6908,0.1,0.554,0.347
2013-05-24 10:04:59,-0.3839,0.147,0.853,0
2013-05-24 13:54:22,0,0,1,0
2013-05-24 15:32:04,-0.3818,0.148,0.852,0
2013-05-25 4:01:06,0.3612,0.139,0.642,0.219
2013-05-25 4:05:25,0.5667,0.136,0.546,0.318
2013-05-25 4:10:57,0.4215,0.131,0.597,0.272
2013-05-25 4:16:08,0.6398,0,0.765,0.235
2013-05-25 4:22:04,0.3612,0,0.878,0.122
2013-05-25 4:25:57,0.6808,0,0.804,0.196
2013-05-25 4:29:55,0.8834,0,0.576,0.424
2013-05-25 4:34:20,0.4404,0,0.838,0.162
2013-05-25 4:39:02,-0.296,0.216,0.673,0.111
2013-05-25 4:41:56,0.3818,0.085,0.732,0.183
2013-05-25 4:45:48,0.7506,0.189,0.407,0.404
2013-05-25 4:52:15,0.6801,0.038,0.764,0.198
2013-05-25 4:54:24,-0.3603,0.163,0.837,0
2013-05-25 5:03:13,-0.6705,0.265,0.735,0
2013-05-25 5:12:31,0.5574,0,0.825,0.175
2013-05-25 5:22:21,0.6908,0.084,0.643,0.273
2013-05-25 5:43:11,0.805,0,0.734,0.266
2013-05-25 6:01:52,0.4404,0,0.854,0.146
2013-05-25 6:09:28,-0.357,0.16,0.84,0
2013-05-25 6:11:40,-0.2003,0.17,0.7,0.13
2013-05-25 6:32:45,0.0258,0.123,0.751,0.126
2013-05-25 10:30:17,0,0,1,0
2013-05-25 10:45:32,0.5423,0,0.69,0.31
2013-05-25 21:08:54,-0.8442,0.394,0.606,0
2013-05-25 21:15:55,0.296,0.077,0.774,0.149
2013-05-25 21:21:59,0,0,1,0
2013-05-25 21:28:03,0.5416,0.144,0.657,0.199
2013-05-25 21:53:03,0,0,1,0
